,Unnamed: 0,number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_criterion,params_gll_early_stop_threshold,params_max_depth,params_max_features,params_max_iterations,params_min_impurity_decrease,params_min_samples_leaf,params_min_samples_split,params_model_type,params_n_estimators,params_use_pca,params_use_standardization,state,fold_aucs,feature_importances
499,,199,0.5860179803361621,2024-01-26 13:59:48.450983,2024-01-26 13:59:52.375363,0 days 00:00:03.924380,True,absolute_error,0.016289983790986236,44,0.11674317479994953,17,9.071919265781628e-06,20,11,RandomForest,50,False,False,COMPLETE,,
784,,484,0.5859416971916972,2024-01-27 20:02:49.561848,2024-01-27 20:02:54.033099,0 days 00:00:04.471251,True,absolute_error,0.014025621500317022,40,0.9812335885295507,14,0.007151562350857964,19,12,RandomForest,56,False,False,COMPLETE,"[0.6349206349206349, 0.7038461538461538, 0.5, 0.505]","[0.0144958  0.         0.00657895 0.00659156 0.10151045 0.01083378
 0.02340317 0.0091754  0.         0.02923604 0.         0.00883658
 0.03426417 0.         0.         0.00735294 0.00657895 0.03480499
 0.         0.03229894 0.00956724 0.00513864 0.         0.00640309
 0.00359012 0.         0.16320735 0.00065995 0.0701455  0.03701596
 0.01345086 0.01066567 0.00890627 0.00536178 0.00658385 0.00599887
 0.00966245 0.06102609 0.00725736 0.02133282 0.0906161  0.
 0.02963664 0.01846361 0.0098514  0.00729233 0.00735294 0.02404936
 0.00729401 0.         0.00236818 0.00342661 0.01777659 0.00993665]"
734,,434,0.5856507717871354,2024-01-27 19:58:04.126415,2024-01-27 19:58:08.529440,0 days 00:00:04.403025,True,absolute_error,0.018084347747140666,42,0.2417389452967278,23,1.2431861229198447e-05,20,13,RandomForest,59,False,False,COMPLETE,"[0.6243386243386243, 0.7, 0.5082644628099173, 0.51]","[0.01046575 0.         0.01077568 0.00175571 0.09751892 0.01564894
 0.01931579 0.00725246 0.0094199  0.06390274 0.00037581 0.00321076
 0.02404302 0.00438596 0.00098617 0.00877193 0.01315657 0.04308272
 0.00100653 0.03486521 0.01226842 0.00874235 0.00357934 0.01754386
 0.00736802 0.00304931 0.10867709 0.00807166 0.04158522 0.01764162
 0.02214262 0.00477976 0.02161229 0.00438596 0.04606343 0.00883986
 0.02538461 0.03395881 0.01038551 0.01414635 0.05366941 0.00052456
 0.01653039 0.01779558 0.01431767 0.00427665 0.01932236 0.01995773
 0.01609053 0.01631107 0.01397363 0.         0.01267778 0.00438596]"
626,,326,0.5851814010904921,2024-01-27 19:48:55.506762,2024-01-27 19:48:59.490946,0 days 00:00:03.984184,True,absolute_error,0.01149744770560861,43,0.19166246924216587,81,0.0017761986078230559,20,11,RandomForest,22,False,False,COMPLETE,"[0.5026455026455027, 0.726923076923077, 0.6611570247933883, 0.45]","[0.00892697 0.         0.02412119 0.         0.10310502 0.03738182
 0.025      0.01136364 0.01787957 0.025      0.00813475 0.0125
 0.03193831 0.00246309 0.         0.         0.00576031 0.05394029
 0.01420719 0.03522727 0.         0.         0.00205794 0.03517316
 0.00980668 0.01634203 0.05814929 0.         0.0255707  0.03409091
 0.01262588 0.         0.0230376  0.00166615 0.04630343 0.02440476
 0.02621326 0.0125     0.00514229 0.00930569 0.07658422 0.
 0.0257658  0.         0.         0.         0.0056358  0.02403219
 0.0125     0.0125     0.02723885 0.00488458 0.03901936 0.0125    ]"
467,,167,0.5844798383434746,2024-01-26 13:57:14.256622,2024-01-26 13:57:18.519216,0 days 00:00:04.262594,True,absolute_error,0.015656933766135424,40,0.24404386334150163,16,0.009716957453782966,17,12,RandomForest,51,False,False,COMPLETE,,
97,167.0,167,0.5844798383434746,2024-01-26 13:57:14.256622,2024-01-26 13:57:18.519216,0 days 00:00:04.262594,True,absolute_error,0.0156569337661354,40,0.2440438633415016,16,0.0097169574537829,17,12,RandomForest,51,False,False,COMPLETE,"[0.5714285714285714, 0.7038461538461539, 0.5826446280991735, 0.48]","[0.01222613 0.00567488 0.0062979  0.         0.09925269 0.01506472
 0.00720284 0.01082716 0.01337252 0.03543756 0.         0.01008745
 0.03054561 0.00414895 0.         0.00267256 0.0110469  0.04566013
 0.00686057 0.04354331 0.00985581 0.0126778  0.         0.02435027
 0.01329372 0.00298597 0.10673754 0.01116833 0.0260593  0.02897037
 0.03769666 0.00344362 0.         0.00594492 0.04242935 0.00757576
 0.04918423 0.02287439 0.00473836 0.01563654 0.04304791 0.
 0.02373095 0.00468536 0.01086481 0.         0.01123743 0.02258344
 0.03614775 0.01583709 0.0185277  0.         0.02160677 0.00618599]"
697,,397,0.5841448282357373,2024-01-27 19:54:36.797769,2024-01-27 19:54:41.075029,0 days 00:00:04.277260,True,absolute_error,0.016482202677875032,43,0.19317318611278517,14,0.03403678705948434,20,11,RandomForest,51,False,False,COMPLETE,"[0.537037037037037, 0.6211538461538462, 0.5433884297520661, 0.635]","[0.         0.         0.         0.         0.07291667 0.03125
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.07291667 0.02083333 0.         0.04166667
 0.         0.         0.         0.         0.04166667 0.
 0.09375    0.5        0.         0.02083333 0.04166667 0.
 0.         0.         0.         0.         0.         0.03125
 0.         0.03125    0.         0.         0.         0.        ]"
690,,390,0.5836560955879138,2024-01-27 19:54:06.688151,2024-01-27 19:54:12.297707,0 days 00:00:05.609556,True,absolute_error,0.012472566774590306,43,0.8766941315203065,14,0.006624319390032869,19,12,RandomForest,64,False,False,COMPLETE,"[0.6137566137566138, 0.7000000000000001, 0.49586776859504134, 0.525]","[0.01149577 0.00295005 0.00578997 0.01341238 0.0727644  0.01863427
 0.02088811 0.01808959 0.0042823  0.05656388 0.005      0.00647948
 0.03054858 0.00377425 0.         0.         0.00134288 0.0470716
 0.00238088 0.03229147 0.         0.00581395 0.         0.00454545
 0.         0.         0.16997002 0.         0.06674352 0.04863464
 0.02199883 0.01039424 0.01024512 0.00412365 0.01816937 0.
 0.00725512 0.04390235 0.00801856 0.00427846 0.07201031 0.
 0.03189673 0.01378462 0.01081395 0.0016327  0.0167539  0.0288567
 0.00967449 0.00581395 0.00622339 0.         0.01985349 0.00483259]"
733,,433,0.5827526850254123,2024-01-27 19:58:00.212459,2024-01-27 19:58:04.107561,0 days 00:00:03.895102,True,absolute_error,0.054462826044458706,38,0.21795305484755326,14,0.01067432525434564,20,11,RandomForest,53,False,False,COMPLETE,"[0.5767195767195767, 0.6423076923076922, 0.5619834710743802, 0.55]","[0.01287467 0.         0.00197239 0.00398428 0.10010769 0.0234564
 0.0106383  0.02666667 0.0069704  0.03188861 0.00667471 0.01602943
 0.03870918 0.00490196 0.         0.01130096 0.00688513 0.02066161
 0.         0.0163569  0.00163288 0.00833333 0.00820336 0.01980392
 0.01034241 0.00644932 0.09064024 0.01031915 0.07310391 0.03323529
 0.03106157 0.01323529 0.01855444 0.00490196 0.0411025  0.01047264
 0.02628181 0.03485998 0.01343576 0.01310634 0.04132723 0.
 0.02087303 0.01554026 0.00364075 0.00313243 0.01323529 0.01535571
 0.02414133 0.01365248 0.01483588 0.00833333 0.01145773 0.00531915]"
691,,391,0.5823001661638025,2024-01-27 19:54:12.314633,2024-01-27 19:54:16.357535,0 days 00:00:04.042902,True,absolute_error,0.059654176513290046,41,0.35364601726541556,17,0.003249433110186364,20,12,RandomForest,54,False,False,COMPLETE,"[0.582010582010582, 0.75, 0.5371900826446281, 0.46]","[0.00789386 0.00475391 0.00526925 0.         0.13561334 0.01022111
 0.0161285  0.01919171 0.00228239 0.040699   0.0056633  0.0095572
 0.03995505 0.00552219 0.         0.01533552 0.00531915 0.03138024
 0.         0.03358985 0.00343103 0.01015267 0.         0.00639548
 0.00828782 0.         0.11949944 0.00117066 0.0588473  0.02778282
 0.02707329 0.00448893 0.02256257 0.00249105 0.02103628 0.02367488
 0.01829833 0.03393602 0.00703546 0.00531915 0.0547786  0.
 0.02505776 0.00403223 0.01258344 0.00667795 0.01282051 0.02605079
 0.00870026 0.01923077 0.01345936 0.         0.02674958 0.        ]"
98,193.0,193,0.5822446576992032,2024-01-26 13:59:21.644002,2024-01-26 13:59:26.205073,0 days 00:00:04.561071,True,absolute_error,0.0190655095255381,42,0.1611751919004457,10,0.0001538621577737,20,11,RandomForest,67,False,False,COMPLETE,"[0.544973544973545, 0.6961538461538462, 0.5578512396694215, 0.53]","[0.00763564 0.00186701 0.01584076 0.00396771 0.06164346 0.00822563
 0.02222529 0.01694632 0.01007544 0.04629152 0.01136364 0.00378788
 0.03978935 0.00117242 0.00870167 0.00378788 0.01384355 0.05052533
 0.0064975  0.03462947 0.01571303 0.00426929 0.         0.01179415
 0.00913528 0.00583866 0.07925317 0.00757576 0.03765322 0.03707637
 0.03536405 0.01055746 0.01804348 0.00769336 0.02897244 0.01116971
 0.04120844 0.04196453 0.00923178 0.00676341 0.02713426 0.00263652
 0.02002239 0.01399737 0.01005663 0.00240817 0.01621002 0.02270971
 0.03830067 0.01114803 0.02238913 0.00302204 0.01050636 0.01136364]"
493,,193,0.5822446576992032,2024-01-26 13:59:21.644002,2024-01-26 13:59:26.205073,0 days 00:00:04.561071,True,absolute_error,0.019065509525538177,42,0.16117519190044574,10,0.0001538621577737338,20,11,RandomForest,67,False,False,COMPLETE,,
99,166.0,166,0.5821592717047263,2024-01-26 13:57:09.656217,2024-01-26 13:57:14.239363,0 days 00:00:04.583146,True,absolute_error,0.0157084544325044,40,0.2462354484326643,16,0.0089629948330252,18,12,RandomForest,51,False,False,COMPLETE,"[0.5502645502645502, 0.7307692307692308, 0.48760330578512395, 0.56]","[0.00442198 0.00415261 0.00273356 0.         0.1088604  0.0126877
 0.0073475  0.01825994 0.0143061  0.04939859 0.         0.01428636
 0.02954851 0.01031037 0.00326618 0.00278905 0.00919016 0.03698324
 0.0028726  0.03565707 0.01802111 0.00880839 0.         0.0210523
 0.00596095 0.         0.09960303 0.01034464 0.02222748 0.02761273
 0.03144233 0.00881725 0.         0.00520833 0.05159848 0.01315789
 0.02932106 0.03796926 0.00520833 0.00610334 0.05561232 0.
 0.03577192 0.00332671 0.01752385 0.00319385 0.00816801 0.02161235
 0.04326083 0.0118981  0.01069619 0.         0.01611623 0.0032908 ]"
466,,166,0.5821592717047263,2024-01-26 13:57:09.656217,2024-01-26 13:57:14.239363,0 days 00:00:04.583146,True,absolute_error,0.015708454432504494,40,0.2462354484326643,16,0.008962994833025262,18,12,RandomForest,51,False,False,COMPLETE,,
837,,537,0.58206228535774,2024-01-27 20:06:27.033117,2024-01-27 20:06:31.242982,0 days 00:00:04.209865,True,absolute_error,0.036138417103700964,41,0.625026987572747,59,6.313598367362972e-05,20,12,RandomForest,50,False,False,COMPLETE,"[0.5978835978835979, 0.7423076923076923, 0.5330578512396694, 0.455]","[1.20217533e-02 9.72652621e-04 4.33201478e-03 1.82708361e-02
 1.05430074e-01 5.57476555e-03 1.38725425e-02 1.55532866e-02
 0.00000000e+00 5.30669989e-02 5.43478261e-03 3.26031190e-03
 4.11855558e-02 0.00000000e+00 0.00000000e+00 1.96180616e-03
 1.01909823e-02 4.89879194e-02 1.36131483e-04 8.90763959e-03
 7.88722701e-03 1.25316831e-02 4.02731001e-03 9.44448845e-03
 5.17985209e-03 0.00000000e+00 1.57959891e-01 7.75533800e-04
 3.90278427e-02 1.54357248e-02 1.03728894e-02 2.84154230e-03
 6.44281589e-03 0.00000000e+00 2.00586325e-02 5.42859022e-03
 3.50967079e-02 2.97283185e-02 1.39738644e-02 1.43232064e-02
 1.01011155e-01 3.66018099e-03 4.88114205e-02 1.93971923e-02
 1.44477156e-02 9.35096326e-03 7.83386781e-03 2.49134803e-02
 8.41416583e-03 0.00000000e+00 4.82310584e-03 0.00000000e+00
 1.76405777e-02 0.00000000e+00]"
698,,398,0.5820339971476336,2024-01-27 19:54:41.094328,2024-01-27 19:54:47.069859,0 days 00:00:05.975531,True,absolute_error,0.01803772469895455,39,0.1348609209528044,23,0.025688834895478727,20,12,RandomForest,57,False,False,COMPLETE,"[0.6402116402116402, 0.6384615384615385, 0.5144628099173554, 0.535]","[0.         0.         0.         0.         0.06127622 0.01136364
 0.03846154 0.0125     0.00239599 0.         0.         0.
 0.025      0.         0.         0.         0.01464947 0.04414336
 0.         0.00568182 0.00568182 0.         0.         0.02386364
 0.         0.         0.07263986 0.0125     0.09886364 0.06331974
 0.06590909 0.00568182 0.11232517 0.00568182 0.         0.00568182
 0.03522727 0.09309441 0.00568182 0.         0.03173077 0.
 0.00568182 0.00568182 0.00568182 0.01159285 0.00568182 0.04414336
 0.         0.0625     0.         0.         0.00568182 0.        ]"
630,,330,0.5818415633188361,2024-01-27 19:49:11.049775,2024-01-27 19:49:29.953767,0 days 00:00:18.903992,True,absolute_error,0.005847744582536733,43,0.07701340281677038,16,1.4431984694668332e-05,20,11,RandomForest,62,False,False,COMPLETE,"[0.4656084656084656, 0.726923076923077, 0.6198347107438017, 0.5149999999999999]","[1.76422159e-02 5.43181670e-03 7.33373962e-03 0.00000000e+00
 4.58867972e-02 2.54467845e-02 1.66763860e-02 1.95759496e-02
 7.98002062e-03 4.02334232e-02 9.15720719e-05 6.36921045e-03
 2.12693170e-02 5.00098431e-03 1.95290123e-02 9.15124080e-03
 2.76116956e-02 4.42429751e-02 4.51186913e-03 5.21824417e-02
 4.46823289e-02 1.19319128e-02 8.42005423e-03 2.56479225e-02
 7.91606542e-03 6.54160214e-03 4.54779455e-02 1.21082546e-02
 4.59024844e-02 3.34707944e-02 2.91218733e-02 1.86823349e-02
 1.69812659e-02 2.27066350e-02 1.09726444e-02 1.12600368e-02
 4.06563799e-02 1.95136345e-02 4.32122085e-03 1.35735365e-02
 1.33697913e-02 8.03978250e-03 2.64021367e-02 1.18722216e-02
 1.20527079e-02 1.46754618e-02 1.54943259e-02 1.93325008e-02
 2.88189179e-02 1.32881210e-02 2.45916607e-02 2.50736304e-03
 3.15292331e-03 3.45707082e-04]"
525,,225,0.5817738196147287,2024-01-26 14:01:44.677779,2024-01-26 14:01:48.834832,0 days 00:00:04.157053,True,absolute_error,0.019135443382437417,40,0.22199255805913798,13,0.0051594115774317734,19,10,RandomForest,53,False,False,COMPLETE,,
100,225.0,225,0.5817738196147287,2024-01-26 14:01:44.677779,2024-01-26 14:01:48.834832,0 days 00:00:04.157053,True,absolute_error,0.0191354433824374,40,0.2219925580591379,13,0.0051594115774317,19,10,RandomForest,53,False,False,COMPLETE,"[0.4920634920634921, 0.7384615384615385, 0.6115702479338843, 0.485]","[0.00608768 0.0023963  0.0072796  0.00618214 0.09587693 0.0143395
 0.0102921  0.01961425 0.00890712 0.05094654 0.008964   0.00814027
 0.03938765 0.00961894 0.00289875 0.01237035 0.00699033 0.03104846
 0.         0.01985063 0.00569642 0.0132287  0.00666151 0.02057771
 0.00988413 0.0016668  0.08077975 0.00471698 0.04336065 0.02375498
 0.02857418 0.00731348 0.01754156 0.00575927 0.05090838 0.01784972
 0.02857398 0.02283223 0.00996585 0.01329261 0.0441211  0.00333836
 0.03255133 0.01957388 0.01397816 0.00637347 0.01041667 0.02169868
 0.02630008 0.0186731  0.01423126 0.         0.01461346 0.        ]"
469,,169,0.5817060002287274,2024-01-26 13:57:22.876148,2024-01-26 13:57:27.341757,0 days 00:00:04.465609,True,absolute_error,0.017624599550176822,40,0.25458656225495524,19,0.0042624451156345056,17,11,RandomForest,53,False,False,COMPLETE,,
101,169.0,169,0.5817060002287274,2024-01-26 13:57:22.876148,2024-01-26 13:57:27.341757,0 days 00:00:04.465609,True,absolute_error,0.0176245995501768,40,0.2545865622549552,19,0.0042624451156345,17,11,RandomForest,53,False,False,COMPLETE,"[0.6137566137566137, 0.6115384615384615, 0.5165289256198348, 0.585]","[0.00565295 0.00588681 0.0075266  0.00259585 0.10376109 0.02033325
 0.00743436 0.01311134 0.01432896 0.05805678 0.00377865 0.01400956
 0.03129478 0.00380652 0.0034523  0.00309571 0.01750246 0.03514486
 0.00398434 0.03091266 0.0078917  0.00659673 0.00186748 0.01873559
 0.01070666 0.00138765 0.10040569 0.00298896 0.02346291 0.02557465
 0.02834684 0.00640932 0.00767618 0.00936088 0.04566058 0.00304599
 0.04554438 0.01973344 0.00549564 0.00712594 0.04615043 0.00404576
 0.03498797 0.00801873 0.00510204 0.00392618 0.01110824 0.03225472
 0.03591472 0.01855381 0.00866431 0.         0.02255819 0.00502783]"
820,,520,0.5809687913097004,2024-01-27 20:05:20.738214,2024-01-27 20:05:24.739499,0 days 00:00:04.001285,True,absolute_error,0.06404142754027536,40,0.18503463370920278,21,0.00586852530635714,19,12,RandomForest,54,False,False,COMPLETE,"[0.5396825396825397, 0.673076923076923, 0.5661157024793388, 0.5449999999999999]","[0.0106383  0.00208246 0.00382569 0.00299545 0.09252948 0.01889002
 0.01330607 0.01257544 0.00662752 0.03845813 0.0039457  0.00522101
 0.05488886 0.         0.00310364 0.00768027 0.00664227 0.04314097
 0.00698026 0.04115252 0.01305253 0.014157   0.         0.02238726
 0.00798937 0.00531915 0.08728571 0.0030223  0.0349105  0.02141263
 0.03785277 0.00987112 0.01962933 0.00365605 0.03852884 0.00956056
 0.02021186 0.02874211 0.00717276 0.00889946 0.05511516 0.00505091
 0.02011861 0.01171896 0.01907613 0.00316196 0.01731079 0.02314131
 0.0317706  0.0146423  0.01259617 0.00162015 0.01633156 0.        ]"
584,,284,0.5804485287439833,2024-01-26 14:06:19.479515,2024-01-26 14:06:23.989694,0 days 00:00:04.510179,True,absolute_error,0.01879370737875764,38,0.18698874623519954,14,0.0050822407080256034,20,13,RandomForest,46,False,False,COMPLETE,,
102,284.0,284,0.5804485287439833,2024-01-26 14:06:19.479515,2024-01-26 14:06:23.989694,0 days 00:00:04.510179,True,absolute_error,0.0187937073787576,38,0.1869887462351995,14,0.0050822407080256,20,13,RandomForest,46,False,False,COMPLETE,"[0.5714285714285714, 0.6923076923076923, 0.5330578512396695, 0.525]","[0.00595238 0.         0.00248885 0.00083838 0.07701513 0.01631278
 0.01704545 0.02117108 0.01096282 0.03919077 0.0035528  0.02118248
 0.04425902 0.00971805 0.         0.00760863 0.0152625  0.04346819
 0.00995744 0.03125194 0.         0.01157644 0.         0.01654589
 0.0127099  0.00328759 0.09145756 0.00871149 0.03316884 0.03625148
 0.04221734 0.01150794 0.01787787 0.00274606 0.03201861 0.016682
 0.02622439 0.03423521 0.01767038 0.02240855 0.03362037 0.
 0.02281875 0.01150794 0.01713862 0.00393898 0.01457464 0.01817267
 0.01647764 0.0116342  0.00595238 0.00657534 0.01737041 0.00568182]"
875,,575,0.580385952431407,2024-01-27 20:08:50.031880,2024-01-27 20:08:54.080766,0 days 00:00:04.048886,True,absolute_error,0.07515296891831284,38,0.7104754275534609,20,0.004586972016388418,19,13,RandomForest,57,False,False,COMPLETE,"[0.6507936507936508, 0.7076923076923076, 0.5330578512396694, 0.43]","[0.01193182 0.         0.01531334 0.00999793 0.08292421 0.0120604
 0.01387875 0.01378355 0.00426498 0.04083816 0.00543478 0.00073787
 0.02377952 0.         0.         0.00880997 0.0111166  0.04003892
 0.         0.03720485 0.         0.00625    0.00147768 0.01474458
 0.0029273  0.         0.15529151 0.00155653 0.07182715 0.03568419
 0.01519646 0.00709109 0.00466263 0.00709138 0.02702331 0.00411281
 0.02549612 0.04049417 0.00425747 0.01171863 0.0969095  0.
 0.02557912 0.0148143  0.00741308 0.00441951 0.00456677 0.01993461
 0.00967869 0.00362282 0.00697687 0.         0.03081605 0.00625   ]"
809,,509,0.5803020338247611,2024-01-27 20:04:39.336426,2024-01-27 20:04:43.315187,0 days 00:00:03.978761,True,absolute_error,0.07298938575419636,44,0.27290331086038405,46,0.00968635990902145,20,12,RandomForest,50,False,False,COMPLETE,"[0.5873015873015873, 0.676923076923077, 0.5619834710743802, 0.495]","[0.00735294 0.         0.01197022 0.         0.10546728 0.01041667
 0.01162791 0.01422342 0.00531915 0.04845509 0.         0.01112632
 0.03267929 0.00901118 0.         0.00365683 0.00739381 0.02204457
 0.00321782 0.02443559 0.00581395 0.00735294 0.         0.02105496
 0.00177125 0.00735294 0.11388937 0.00412859 0.04238756 0.03094957
 0.02264551 0.0102024  0.01203673 0.01256127 0.0408863  0.01758761
 0.02781566 0.0480828  0.01234407 0.00335508 0.05566149 0.00192838
 0.02961677 0.01672542 0.00781223 0.         0.02525209 0.02599738
 0.01442825 0.00735294 0.02108441 0.         0.02352396 0.        ]"
708,,408,0.5799873863510228,2024-01-27 19:55:49.778323,2024-01-27 19:55:55.453190,0 days 00:00:05.674867,True,absolute_error,0.012800860897716313,40,0.2403747798566526,15,0.011511386968461787,20,12,RandomForest,54,False,False,COMPLETE,"[0.5396825396825398, 0.673076923076923, 0.5371900826446281, 0.5700000000000001]","[0.00862069 0.         0.00316289 0.00286454 0.08974982 0.01
 0.00531915 0.02724138 0.00731075 0.06954816 0.00542392 0.02206813
 0.03224138 0.005      0.         0.00846894 0.00816723 0.03448227
 0.         0.02009452 0.         0.01362069 0.00313371 0.015
 0.00257458 0.01272268 0.09395243 0.00957639 0.07181085 0.03789323
 0.03065225 0.0090182  0.0210753  0.005      0.03132088 0.01985577
 0.02789465 0.04208815 0.00954953 0.00726195 0.03957814 0.
 0.01046527 0.00531915 0.01925899 0.00756914 0.00862069 0.01795111
 0.02459285 0.01393984 0.01893984 0.00139291 0.00860709 0.        ]"
609,,309,0.5798679098679099,2024-01-27 19:46:00.259264,2024-01-27 19:46:04.606924,0 days 00:00:04.347660,True,absolute_error,0.01490168469943569,43,0.2607404430376233,21,0.003905166677732483,20,11,RandomForest,57,False,False,COMPLETE,"[0.5555555555555556, 0.7384615384615385, 0.5454545454545455, 0.48]","[0.00480769 0.00101933 0.00471092 0.00044657 0.11968067 0.01029659
 0.015625   0.01789917 0.00462963 0.05361364 0.         0.00875124
 0.02835224 0.0086954  0.         0.0109915  0.008467   0.02607503
 0.00306172 0.03138728 0.01560505 0.00480769 0.         0.01767088
 0.00227037 0.00480769 0.09812508 0.00366309 0.05755696 0.02477194
 0.0250396  0.00870879 0.03022146 0.00480769 0.0333214  0.00904545
 0.02568927 0.03678954 0.01054735 0.0030183  0.04946056 0.
 0.0273795  0.01748765 0.00915782 0.         0.02194969 0.02186449
 0.01321214 0.00961538 0.02094831 0.         0.02873789 0.00520833]"
588,,288,0.5791610199564745,2024-01-26 14:06:44.253202,2024-01-26 14:06:48.647426,0 days 00:00:04.394224,True,absolute_error,0.0200430275227821,44,0.8776670963817859,71,0.022270317777787353,19,11,RandomForest,57,False,False,COMPLETE,,
103,288.0,288,0.5791610199564745,2024-01-26 14:06:44.253202,2024-01-26 14:06:48.647426,0 days 00:00:04.394224,True,absolute_error,0.0200430275227821,44,0.8776670963817859,71,0.0222703177777873,19,11,RandomForest,57,False,False,COMPLETE,"[0.5502645502645502, 0.6442307692307693, 0.4421487603305785, 0.6799999999999999]","[0.02455357 0.         0.         0.01587302 0.06181671 0.00892857
 0.01230745 0.015625   0.         0.04088244 0.         0.00964318
 0.03442158 0.         0.         0.         0.00376042 0.06625061
 0.         0.03819444 0.00892857 0.         0.         0.00694444
 0.         0.00353932 0.13998923 0.00694444 0.08949224 0.03199377
 0.01845901 0.01165703 0.         0.         0.03542862 0.
 0.01296409 0.05133929 0.00428703 0.00892857 0.11787946 0.
 0.01785714 0.0098195  0.00892857 0.01785714 0.         0.04109871
 0.         0.         0.01785714 0.         0.         0.0055497 ]"
723,,423,0.5788348520166702,2024-01-27 19:57:09.227431,2024-01-27 19:57:13.624856,0 days 00:00:04.397425,True,absolute_error,0.016635588951665687,42,0.2698161833006605,12,0.0035467244977631547,20,10,RandomForest,57,False,False,COMPLETE,"[0.5555555555555556, 0.7384615384615385, 0.5413223140495868, 0.48]","[0.00480769 0.00101933 0.0047114  0.00044657 0.11968593 0.01029659
 0.015625   0.01669306 0.00462963 0.05361364 0.         0.00875124
 0.02768254 0.00869233 0.         0.01219761 0.00846803 0.026074
 0.00306172 0.030599   0.01560773 0.00480769 0.         0.01767088
 0.00227037 0.00480769 0.09812091 0.00366309 0.05755866 0.02477194
 0.0250396  0.00949706 0.03022098 0.00480769 0.03332276 0.00905395
 0.02568573 0.03678954 0.01054735 0.0030183  0.04946056 0.
 0.02797094 0.01748765 0.00915782 0.         0.02194702 0.02186449
 0.01328435 0.00961538 0.02094831 0.         0.02873789 0.00520833]"
619,,319,0.5788310763310762,2024-01-27 19:47:37.016802,2024-01-27 19:47:47.880146,0 days 00:00:10.863344,True,absolute_error,0.005044438229269551,44,0.16193217661610607,94,0.007482727036915418,20,10,RandomForest,63,False,False,COMPLETE,"[0.5291005291005291, 0.7307692307692307, 0.5454545454545454, 0.51]","[0.00520833 0.         0.00768646 0.         0.06702731 0.00833333
 0.02229389 0.0155704  0.01173594 0.05260981 0.00806452 0.00677311
 0.03851138 0.         0.01360126 0.00520833 0.00529996 0.0624355
 0.         0.04145507 0.0275469  0.01156739 0.00520833 0.01329574
 0.00836167 0.009375   0.08595574 0.00826955 0.03671824 0.04102914
 0.03098689 0.00741872 0.01651335 0.00963902 0.03532236 0.00347094
 0.01430477 0.03303367 0.00941091 0.00419593 0.03008341 0.00826977
 0.01183367 0.01688752 0.01979774 0.00203407 0.01780667 0.01837635
 0.0314895  0.01120173 0.02636505 0.00300223 0.01017281 0.00924059]"
552,,252,0.5786660267342085,2024-01-26 14:03:51.693515,2024-01-26 14:03:56.143550,0 days 00:00:04.450035,True,absolute_error,0.020398199530329175,42,0.1790254916937179,16,0.006869645731660513,19,12,RandomForest,57,False,False,COMPLETE,,
104,252.0,252,0.5786660267342085,2024-01-26 14:03:51.693515,2024-01-26 14:03:56.143550,0 days 00:00:04.450035,True,absolute_error,0.0203981995303291,42,0.1790254916937179,16,0.0068696457316605,19,12,RandomForest,57,False,False,COMPLETE,"[0.5608465608465609, 0.6692307692307693, 0.5495867768595042, 0.5349999999999999]","[0.00510204 0.00219678 0.00347551 0.00411489 0.08477431 0.01246496
 0.01610852 0.01370613 0.0097381  0.04140289 0.00383098 0.0064296
 0.04981328 0.         0.00761176 0.00745964 0.0099977  0.04288551
 0.00693808 0.04186119 0.02345539 0.01320269 0.         0.0210671
 0.01275399 0.00510204 0.0964977  0.00289203 0.03663061 0.02943805
 0.03533452 0.00914948 0.01641874 0.0034932  0.03520853 0.00406938
 0.01905786 0.02715795 0.00659557 0.00648353 0.05291244 0.00471441
 0.02582817 0.01579645 0.01806767 0.00165373 0.01631975 0.02186434
 0.0303465  0.00981902 0.01376243 0.         0.01499484 0.        ]"
738,,438,0.578585484380939,2024-01-27 19:58:25.713951,2024-01-27 19:58:29.563305,0 days 00:00:03.849354,True,absolute_error,0.01460196908832577,18,0.1564675668305557,19,0.0023758755335067227,20,13,RandomForest,50,False,False,COMPLETE,"[0.47089947089947093, 0.7153846153846155, 0.5330578512396694, 0.595]","[0.0106383  0.         0.01656088 0.         0.06926055 0.00666275
 0.02641123 0.0135471  0.01280238 0.04650105 0.00510204 0.008292
 0.04838182 0.00064521 0.01103266 0.00531915 0.00806624 0.04842863
 0.         0.02972305 0.00658437 0.00604636 0.         0.01531915
 0.00843892 0.00531915 0.08604628 0.01010204 0.01794262 0.03372081
 0.03363819 0.00972075 0.01435712 0.00668985 0.03286525 0.01447651
 0.03926003 0.03514171 0.01477452 0.01181821 0.03939075 0.00165892
 0.0169124  0.0248412  0.02667127 0.00344966 0.01031915 0.02876546
 0.03217258 0.01225638 0.0156383  0.0036293  0.00955571 0.00510204]"
