,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_criterion,params_gll_early_stop_threshold,params_max_depth,params_max_features,params_max_iterations,params_min_impurity_decrease,params_min_samples_leaf,params_min_samples_split,params_model_type,params_n_estimators,params_use_pca,params_use_standardization,state,fold_aucs,feature_importances
165,100.0,563.0,,263,0.6579301075268817,2024-02-16 17:44:41.412181,2024-02-16 17:44:46.191653,0 days 00:00:04.779472,True,absolute_error,0.0231045798008536,36,0.1422631696847994,23,0.0466918142092472,4,16,RandomForest,79,False,False,COMPLETE,"[0.881720430107527, 0.5, 0.5506993006993008, 0.6993006993006993]","[0.03571429 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.11904762 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.03571429 0.         0.0625     0.         0.
 0.18154762 0.03571429 0.         0.         0.         0.
 0.0625     0.         0.03571429 0.08333333 0.         0.
 0.         0.0625     0.         0.         0.         0.03571429]"
167,102.0,80.0,119.0,119,0.6579141697479706,2024-02-15 22:56:33.732666,2024-02-15 22:56:39.633869,0 days 00:00:05.901203,True,absolute_error,0.0688012636662008,16,0.2991049114238329,32,0.043058174659355,19,6,RandomForest,109,False,False,COMPLETE,"[0.728494623655914, 0.6304347826086956, 0.5716783216783217, 0.7010489510489509]","[0.16666667 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.04166667
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.04166667 0.
 0.         0.         0.         0.         0.         0.
 0.625      0.         0.0625     0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.0625     0.         0.         0.         0.        ]"
168,103.0,81.0,98.0,98,0.6578676845594797,2024-02-15 22:54:25.039402,2024-02-15 22:54:31.669655,0 days 00:00:06.630253,True,absolute_error,0.0826131184604358,7,0.3687639838425729,35,0.0433706028361085,19,8,RandomForest,153,False,False,COMPLETE,"[0.6774193548387096, 0.6358695652173914, 0.6171328671328671, 0.7010489510489509]","[0.06752949 0.01       0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.01       0.02       0.01
 0.         0.         0.         0.         0.         0.
 0.01       0.         0.         0.         0.06166667 0.
 0.         0.         0.         0.         0.         0.
 0.57330385 0.02       0.04166667 0.         0.0625     0.
 0.         0.01       0.         0.04166667 0.         0.
 0.         0.04166667 0.         0.         0.02       0.        ]"
1449,,,,249,0.6577045266561395,2024-02-17 13:32:32.931732,2024-02-17 13:32:37.511531,0 days 00:00:04.579799,True,absolute_error,0.07914340331367926,32,0.13579926573886406,89,0.04518801961968835,16,19,RandomForest,79,False,False,COMPLETE,"[0.8091397849462365, 0.5, 0.6206293706293706, 0.7010489510489509]","[0.08333333 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.58333333 0.         0.         0.         0.         0.
 0.         0.         0.08333333 0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
1445,,,,245,0.6577045266561395,2024-02-17 13:32:15.328475,2024-02-17 13:32:19.915314,0 days 00:00:04.586839,True,absolute_error,0.07533692757511423,34,0.11623449746397632,98,0.04449567429584699,17,18,RandomForest,79,False,False,COMPLETE,"[0.8091397849462365, 0.5, 0.6206293706293706, 0.7010489510489509]","[0.05 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 0.   0.   0.   0.   0.   0.   0.   0.   0.6  0.05 0.   0.   0.   0.
 0.   0.   0.05 0.   0.   0.   0.   0.   0.   0.   0.   0.  ]"
1372,,,,172,0.6577045266561395,2024-02-17 13:25:32.213366,2024-02-17 13:25:36.696760,0 days 00:00:04.483394,True,absolute_error,0.08074984983420752,12,0.12648665044038487,97,0.04347681019861737,17,9,RandomForest,77,False,False,COMPLETE,"[0.8091397849462365, 0.5, 0.6206293706293706, 0.7010489510489509]","[0.05 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 0.   0.   0.   0.   0.   0.   0.   0.   0.6  0.05 0.   0.   0.   0.
 0.   0.   0.05 0.   0.   0.   0.   0.   0.   0.   0.   0.  ]"
1371,,,,171,0.6577045266561395,2024-02-17 13:25:27.658313,2024-02-17 13:25:32.194418,0 days 00:00:04.536105,True,absolute_error,0.08016320542766658,8,0.12815466770424877,97,0.04354180177379294,17,9,RandomForest,78,False,False,COMPLETE,"[0.8091397849462365, 0.5, 0.6206293706293706, 0.7010489510489509]","[0.05 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 0.   0.   0.   0.   0.   0.   0.   0.   0.6  0.05 0.   0.   0.   0.
 0.   0.   0.05 0.   0.   0.   0.   0.   0.   0.   0.   0.  ]"
1394,,,,194,0.6577045266561395,2024-02-17 13:27:07.519862,2024-02-17 13:27:11.887793,0 days 00:00:04.367931,True,absolute_error,0.07623746670892215,7,0.11604087072748619,100,0.04326451427425572,17,8,RandomForest,72,False,False,COMPLETE,"[0.8091397849462365, 0.5, 0.6206293706293706, 0.7010489510489509]","[0.05 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 0.   0.   0.   0.   0.   0.   0.   0.   0.6  0.05 0.   0.   0.   0.
 0.   0.   0.05 0.   0.   0.   0.   0.   0.   0.   0.   0.  ]"
1411,,,,211,0.6577045266561395,2024-02-17 13:28:18.351420,2024-02-17 13:28:22.887624,0 days 00:00:04.536204,True,absolute_error,0.018896149762927753,36,0.11868935694362799,96,0.0447464815829599,17,8,RandomForest,74,False,False,COMPLETE,"[0.8091397849462365, 0.5, 0.6206293706293706, 0.7010489510489509]","[0.05 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 0.   0.   0.   0.   0.   0.   0.   0.   0.6  0.05 0.   0.   0.   0.
 0.   0.   0.05 0.   0.   0.   0.   0.   0.   0.   0.   0.  ]"
1416,,,,216,0.6577045266561395,2024-02-17 13:29:10.771217,2024-02-17 13:29:15.588395,0 days 00:00:04.817178,True,absolute_error,0.07241966255571786,34,0.12888648014152435,96,0.04518481797757997,17,8,RandomForest,84,False,False,COMPLETE,"[0.8091397849462365, 0.5, 0.6206293706293706, 0.7010489510489509]","[0.05 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 0.   0.   0.   0.   0.   0.   0.   0.   0.6  0.05 0.   0.   0.   0.
 0.   0.   0.05 0.   0.   0.   0.   0.   0.   0.   0.   0.  ]"
170,104.0,353.0,,53,0.6576340326340326,2024-02-16 17:06:08.086809,2024-02-16 17:06:13.990297,0 days 00:00:05.903488,True,absolute_error,0.0146090705510552,28,0.1290494484629607,91,0.0458635600295337,8,9,RandomForest,73,False,False,COMPLETE,"[0.8333333333333334, 0.5, 0.597902097902098, 0.6993006993006993]","[0.05       0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.08333333 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.25833333 0.05       0.         0.         0.         0.
 0.         0.         0.05       0.08333333 0.         0.
 0.         0.125      0.         0.         0.         0.05      ]"
169,653.0,,,53,0.6576340326340326,2024-02-16 17:06:08.086809,2024-02-16 17:06:13.990297,0 days 00:00:05.903488,True,absolute_error,0.0146090705510552,28,0.1290494484629607,91,0.0458635600295337,8,9,RandomForest,73,False,False,COMPLETE,,
171,105.0,82.0,72.0,72,0.6572323188732726,2024-02-15 22:51:52.719125,2024-02-15 22:51:58.646777,0 days 00:00:05.927652,True,absolute_error,0.0781104905724257,16,0.4634114654834315,37,0.0465797088621038,20,6,RandomForest,128,False,False,COMPLETE,"[0.6827956989247312, 0.6594202898550724, 0.5856643356643357, 0.7010489510489509]","[0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.0125 0.025  0.     0.
 0.0125 0.     0.     0.     0.     0.     0.     0.     0.025  0.
 0.     0.     0.     0.     0.     0.     0.775  0.0125 0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.125
 0.     0.     0.0125 0.    ]"
173,839.0,,,239,0.6571969696969697,2024-02-16 17:42:34.999862,2024-02-16 17:42:40.298766,0 days 00:00:05.298904,True,absolute_error,0.015365311871938,36,0.1946425589176354,24,0.0430757253862183,12,9,RandomForest,79,False,False,COMPLETE,,
172,106.0,539.0,,239,0.6571969696969697,2024-02-16 17:42:34.999862,2024-02-16 17:42:40.298766,0 days 00:00:05.298904,True,absolute_error,0.015365311871938,36,0.1946425589176354,24,0.0430757253862183,12,9,RandomForest,79,False,False,COMPLETE,"[0.8333333333333334, 0.5, 0.5944055944055944, 0.7010489510489509]","[0.02777778 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.0625     0.
 0.02777778 0.02777778 0.         0.         0.         0.
 0.02777778 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.38824475 0.02777778 0.         0.         0.         0.
 0.         0.02777778 0.02777778 0.         0.02777778 0.
 0.         0.0625     0.01453302 0.         0.         0.        ]"
1431,,,,231,0.6571640724866531,2024-02-17 13:30:18.651983,2024-02-17 13:30:23.016871,0 days 00:00:04.364888,True,absolute_error,0.09221873036676949,33,0.1413063206595122,94,0.04221937861629405,17,17,RandomForest,72,False,False,COMPLETE,"[0.8279569892473119, 0.5, 0.5996503496503497, 0.7010489510489509]","[0.05 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 0.   0.   0.05 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 0.   0.   0.   0.   0.   0.   0.   0.   0.5  0.   0.05 0.   0.   0.
 0.   0.   0.05 0.05 0.   0.   0.   0.   0.   0.   0.   0.  ]"
1430,,,,230,0.6571640724866531,2024-02-17 13:30:14.278461,2024-02-17 13:30:18.633124,0 days 00:00:04.354663,True,absolute_error,0.09169614448862859,34,0.1399231532316444,94,0.04204214106892907,17,19,RandomForest,72,False,False,COMPLETE,"[0.8279569892473119, 0.5, 0.5996503496503497, 0.7010489510489509]","[0.05 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 0.   0.   0.05 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 0.   0.   0.   0.   0.   0.   0.   0.   0.5  0.   0.05 0.   0.   0.
 0.   0.   0.05 0.05 0.   0.   0.   0.   0.   0.   0.   0.  ]"
174,107.0,83.0,284.0,284,0.6567268052190913,2024-02-15 23:17:31.358545,2024-02-15 23:17:40.365175,0 days 00:00:09.006630,True,absolute_error,0.0388216304981615,42,0.3113696588190685,56,0.0434415967440245,5,15,RandomForest,183,False,False,COMPLETE,"[0.8548387096774194, 0.6811594202898552, 0.5087412587412588, 0.5821678321678321]","[0.01917823 0.01851158 0.         0.         0.         0.0125
 0.         0.         0.         0.         0.         0.
 0.         0.         0.06666667 0.25535714 0.         0.0125
 0.0375     0.0125     0.         0.         0.         0.
 0.         0.06666667 0.         0.         0.025      0.
 0.         0.0125     0.         0.         0.025      0.
 0.1922027  0.         0.         0.         0.         0.03571429
 0.         0.0375     0.0125     0.04166667 0.00582177 0.0125
 0.         0.06071429 0.         0.         0.0125     0.025     ]"
175,947.0,,,347,0.656373926447559,2024-02-16 21:18:21.970654,2024-02-16 21:18:27.543116,0 days 00:00:05.572462,True,absolute_error,0.028642012176443,28,0.2076132030687025,14,0.0450567952415035,4,16,RandomForest,112,False,False,COMPLETE,"[0.7795698924731183, 0.5434782608695652, 0.6381118881118881, 0.6643356643356644]","[0.03571429 0.         0.00714286 0.00714286 0.         0.
 0.         0.         0.         0.         0.         0.00714286
 0.00714286 0.         0.         0.21584316 0.         0.
 0.02797619 0.02142857 0.         0.00383664 0.         0.
 0.01794487 0.07083333 0.         0.         0.01428571 0.
 0.         0.06428571 0.         0.02463842 0.02797619 0.
 0.11608006 0.01428571 0.         0.00379969 0.         0.05
 0.02797619 0.05714286 0.00714286 0.05       0.00714286 0.01428571
 0.         0.09166667 0.         0.         0.         0.00714286]"
1432,,,,232,0.6562899466125273,2024-02-17 13:30:23.036065,2024-02-17 13:30:27.632672,0 days 00:00:04.596607,True,absolute_error,0.09263392262084887,34,0.1381040080639386,36,0.04224135148894624,17,18,RandomForest,79,False,False,COMPLETE,"[0.8279569892473119, 0.5, 0.5961538461538461, 0.7010489510489509]","[0.05 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 0.   0.   0.05 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 0.   0.   0.   0.   0.   0.   0.   0.   0.5  0.   0.05 0.   0.   0.
 0.   0.   0.05 0.05 0.   0.   0.   0.   0.   0.   0.   0.  ]"
177,109.0,84.0,255.0,255,0.6561120769132691,2024-02-15 23:13:41.524277,2024-02-15 23:13:49.629777,0 days 00:00:08.105500,True,absolute_error,0.0387489369798679,43,0.2835145491549443,26,0.0469817575656934,18,17,RandomForest,178,False,False,COMPLETE,"[0.8118279569892474, 0.4909420289855073, 0.6206293706293706, 0.7010489510489509]","[0.02272727 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.02272727 0.         0.         0.02272727
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.125      0.
 0.         0.         0.         0.         0.         0.
 0.51136364 0.         0.         0.         0.25       0.
 0.         0.         0.         0.         0.02272727 0.
 0.         0.         0.         0.         0.02272727 0.        ]"
176,108.0,85.0,262.0,262,0.6561120769132691,2024-02-15 23:14:37.631384,2024-02-15 23:14:45.431734,0 days 00:00:07.800350,True,absolute_error,0.0369938643735064,45,0.3046863230400291,99,0.0474210090374012,18,18,RandomForest,176,False,False,COMPLETE,"[0.8118279569892474, 0.4909420289855073, 0.6206293706293706, 0.7010489510489509]","[0.025 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.025 0.    0.    0.025 0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.    0.125 0.    0.    0.    0.    0.    0.    0.
 0.5   0.    0.    0.    0.25  0.    0.    0.    0.    0.    0.025 0.
 0.    0.    0.    0.    0.025 0.   ]"
1272,,,,72,0.6556836980224077,2024-02-17 13:15:59.099274,2024-02-17 13:16:05.780119,0 days 00:00:06.680845,True,absolute_error,0.0805992135071801,4,0.013837008832653257,81,0.045997242988495814,14,8,RandomForest,142,False,False,COMPLETE,"[0.8360215053763441, 0.5, 0.5856643356643356, 0.7010489510489509]","[0.1875 0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.5625 0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.    ]"
1291,,,,91,0.6556836980224077,2024-02-17 13:17:59.010842,2024-02-17 13:18:05.145946,0 days 00:00:06.135104,True,absolute_error,0.07862048990408167,7,0.012191466436193815,96,0.0460990569161808,12,8,RandomForest,123,False,False,COMPLETE,"[0.8360215053763441, 0.5, 0.5856643356643356, 0.7010489510489509]","[0.1875 0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.5625 0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.    ]"
1336,,,,136,0.6556836980224077,2024-02-17 13:22:21.869539,2024-02-17 13:22:28.564432,0 days 00:00:06.694893,True,absolute_error,0.08197610160573161,7,0.011185269962841254,82,0.0442935493404699,15,8,RandomForest,143,False,False,COMPLETE,"[0.8360215053763441, 0.5, 0.5856643356643356, 0.7010489510489509]","[0.16666667 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.58333333 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
1277,,,,77,0.6556836980224077,2024-02-17 13:16:31.699788,2024-02-17 13:16:38.229699,0 days 00:00:06.529911,True,absolute_error,0.04692805367930366,3,0.01027266294187875,87,0.044180110282924505,15,8,RandomForest,137,False,False,COMPLETE,"[0.8360215053763441, 0.5, 0.5856643356643356, 0.7010489510489509]","[0.16666667 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.58333333 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
179,110.0,562.0,,262,0.6553124295059779,2024-02-16 17:44:36.664130,2024-02-16 17:44:41.393455,0 days 00:00:04.729325,True,absolute_error,0.023404651845903,36,0.1246324224645555,23,0.0431917204057979,4,16,RandomForest,73,False,False,COMPLETE,"[0.8467741935483871, 0.5, 0.5751748251748252, 0.6993006993006993]","[0.03125    0.         0.         0.         0.         0.1
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.08333333 0.03125    0.         0.         0.         0.
 0.02113153 0.         0.03125    0.         0.         0.
 0.         0.03125    0.         0.         0.         0.
 0.1434518  0.03125    0.         0.         0.         0.
 0.05       0.         0.03125    0.08333333 0.         0.
 0.         0.05       0.         0.         0.         0.03125   ]"
178,862.0,,,262,0.6553124295059779,2024-02-16 17:44:36.664130,2024-02-16 17:44:41.393455,0 days 00:00:04.729325,True,absolute_error,0.023404651845903,36,0.1246324224645555,23,0.0431917204057979,4,16,RandomForest,73,False,False,COMPLETE,,
180,865.0,,,265,0.655241935483871,2024-02-16 17:44:50.900509,2024-02-16 17:44:55.629902,0 days 00:00:04.729393,True,absolute_error,0.0231308505273069,35,0.1245378202683469,21,0.0466186304072505,4,9,RandomForest,73,False,False,COMPLETE,,
181,111.0,565.0,,265,0.655241935483871,2024-02-16 17:44:50.900509,2024-02-16 17:44:55.629902,0 days 00:00:04.729393,True,absolute_error,0.0231308505273069,35,0.1245378202683469,21,0.0466186304072505,4,9,RandomForest,73,False,False,COMPLETE,"[0.8709677419354839, 0.5, 0.5506993006993008, 0.6993006993006993]","[0.08333333 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.08333333 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.04166667 0.         0.         0.         0.
 0.20833333 0.         0.         0.         0.         0.
 0.08333333 0.         0.04166667 0.08333333 0.         0.
 0.         0.08333333 0.         0.         0.         0.04166667]"
182,112.0,86.0,105.0,105,0.654571016290862,2024-02-15 22:55:08.535285,2024-02-15 22:55:14.650221,0 days 00:00:06.114936,True,absolute_error,0.0710529082523282,10,0.3519668837258387,37,0.0407116895073502,20,6,RandomForest,119,False,False,COMPLETE,"[0.7204301075268817, 0.6286231884057971, 0.5681818181818182, 0.7010489510489509]","[0.015625 0.       0.       0.       0.       0.       0.       0.
 0.       0.       0.       0.       0.       0.       0.0625   0.
 0.015625 0.015625 0.       0.       0.015625 0.       0.       0.
 0.       0.       0.       0.       0.015625 0.       0.       0.
 0.       0.       0.       0.       0.65     0.03125  0.05     0.
 0.       0.       0.0625   0.       0.       0.       0.       0.
 0.       0.05     0.       0.       0.015625 0.      ]"
183,1138.0,,,538,0.65443687331836,2024-02-16 21:45:40.178037,2024-02-16 21:45:44.935084,0 days 00:00:04.757047,True,absolute_error,0.0418547835931672,34,0.2111110541512621,22,0.0440463698335838,4,15,RandomForest,89,False,False,COMPLETE,"[0.7849462365591398, 0.5181159420289855, 0.6083916083916083, 0.7062937062937062]","[0.04027025 0.         0.00735294 0.         0.         0.
 0.         0.         0.         0.         0.00403854 0.00735294
 0.         0.00735294 0.         0.2682836  0.         0.
 0.08333333 0.02205882 0.         0.         0.         0.
 0.00378755 0.         0.         0.         0.00735294 0.00735294
 0.         0.00735294 0.         0.03950544 0.03571429 0.
 0.14419508 0.01470588 0.         0.00356514 0.         0.05
 0.04306723 0.01470588 0.00735294 0.08333333 0.01470588 0.01470588
 0.         0.05       0.         0.00735294 0.0038474  0.00735294]"
1359,,,,159,0.654344311602376,2024-02-17 13:24:34.516423,2024-02-17 13:24:39.120530,0 days 00:00:04.604107,True,absolute_error,0.06948399927255534,7,0.05150556812867429,97,0.04407128939521744,19,9,RandomForest,77,False,False,COMPLETE,"[0.7956989247311828, 0.5, 0.6206293706293706, 0.7010489510489509]","[0.08333333 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.66666667 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
1364,,,,164,0.654344311602376,2024-02-17 13:24:56.522913,2024-02-17 13:25:00.928353,0 days 00:00:04.405440,True,absolute_error,0.08348861155766574,7,0.044005627746936435,97,0.0436179045359555,19,8,RandomForest,75,False,False,COMPLETE,"[0.7956989247311828, 0.5, 0.6206293706293706, 0.7010489510489509]","[0.08333333 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.66666667 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
1356,,,,156,0.654344311602376,2024-02-17 13:24:20.852267,2024-02-17 13:24:25.512646,0 days 00:00:04.660379,True,absolute_error,0.07090429161826207,8,0.04290243247974815,94,0.04075027859838841,19,9,RandomForest,79,False,False,COMPLETE,"[0.7956989247311828, 0.5, 0.6206293706293706, 0.7010489510489509]","[0.08333333 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.66666667 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
1422,,,,222,0.654344311602376,2024-02-17 13:29:38.347071,2024-02-17 13:29:42.770681,0 days 00:00:04.423610,True,absolute_error,0.07188389457915367,36,0.12321955134440041,96,0.04530138295546269,18,8,RandomForest,75,False,False,COMPLETE,"[0.7956989247311828, 0.5, 0.6206293706293706, 0.7010489510489509]","[0.08333333 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.66666667 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
1474,,,,274,0.654344311602376,2024-02-17 13:34:28.459053,2024-02-17 13:34:33.133272,0 days 00:00:04.674219,True,absolute_error,0.03713404580191816,31,0.11759269872813857,100,0.0449605700242574,16,18,RandomForest,78,False,False,COMPLETE,"[0.7956989247311828, 0.5, 0.6206293706293706, 0.7010489510489509]","[0.0625 0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.5625 0.0625 0.     0.
 0.     0.     0.     0.     0.0625 0.     0.     0.     0.     0.
 0.     0.     0.     0.    ]"
1365,,,,165,0.654344311602376,2024-02-17 13:25:00.946878,2024-02-17 13:25:05.296270,0 days 00:00:04.349392,True,absolute_error,0.08318059689050819,7,0.05044619845486687,97,0.04358157844196348,18,8,RandomForest,72,False,False,COMPLETE,"[0.7956989247311828, 0.5, 0.6206293706293706, 0.7010489510489509]","[0.08333333 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.66666667 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
1441,,,,241,0.6542738175802691,2024-02-17 13:31:04.112139,2024-02-17 13:31:08.566192,0 days 00:00:04.454053,True,absolute_error,0.08594845097691832,37,0.13139082781589853,95,0.04349954207543901,17,17,RandomForest,75,False,False,COMPLETE,"[0.8198924731182796, 0.5, 0.5961538461538461, 0.7010489510489509]","[0.0625 0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.0625 0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.5    0.     0.0625 0.
 0.     0.     0.     0.     0.0625 0.     0.     0.     0.     0.
 0.     0.     0.     0.    ]"
1423,,,,223,0.6542738175802691,2024-02-17 13:29:42.787593,2024-02-17 13:29:47.596488,0 days 00:00:04.808895,True,absolute_error,0.0881580788267929,34,0.13418996075073966,98,0.04350637823337437,17,8,RandomForest,82,False,False,COMPLETE,"[0.8198924731182796, 0.5, 0.5961538461538461, 0.7010489510489509]","[0.0625 0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.0625 0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.5    0.     0.0625 0.
 0.     0.     0.     0.     0.0625 0.     0.     0.     0.     0.
 0.     0.     0.     0.    ]"
184,113.0,542.0,,242,0.6541751259493195,2024-02-16 17:42:53.579509,2024-02-16 17:42:58.800670,0 days 00:00:05.221161,True,absolute_error,0.0159289412759823,36,0.1916428862047585,24,0.043684877411231,12,9,RandomForest,78,False,False,COMPLETE,"[0.803763440860215, 0.5, 0.611888111888112, 0.7010489510489509]","[0.03125    0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.03125    0.03125    0.         0.         0.         0.
 0.03125    0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.43116889 0.03125    0.         0.         0.         0.
 0.         0.         0.03125    0.         0.03125    0.
 0.         0.08333333 0.01674777 0.         0.         0.        ]"
185,842.0,,,242,0.6541751259493195,2024-02-16 17:42:53.579509,2024-02-16 17:42:58.800670,0 days 00:00:05.221161,True,absolute_error,0.0159289412759823,36,0.1916428862047585,24,0.043684877411231,12,9,RandomForest,78,False,False,COMPLETE,,
